id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval,congestion_level
1220342000,111.53,2.7,3.14,0.84,0.21,0.09,0.0,33.39,13.39,0.6,4,1,32,35,12,12,17,2
1220342100,246.29,19.89,20.58,0.31,0.31,0.15,30.0,51.61,10.87,0.78,0,7,12,5,0,0,17,2
1220342200,108.94,5.82,6.08,0.37,0.09,0.04,0.0,39.52,14.33,0.65,0,0,18,18,6,6,17,2
1220342300,635.62,28.7,28.94,0.3,0.07,0.04,0.0,41.52,20.71,0.93,4,2,18,20,43,43,17,2
1220342500,442.62,22.76,23.32,0.26,0.07,0.03,0.0,37.8,20.48,0.92,2,1,17,18,19,19,17,2
1220342600,1037.35,17.67,17.93,0.8,0.8,0.39,0.0,67.42,20.34,0.92,3,0,55,57,0,0,17,2
1220342800,1227.14,15.44,15.76,1.06,0.26,0.13,0.0,78.76,20.76,0.93,5,14,73,64,13,13,17,2
1220342900,391.73,8.49,8.72,0.63,0.16,0.08,0.0,29.01,20.25,0.91,3,13,42,32,2,2,17,2
1220343000,2212.11,30.38,30.61,0.94,0.23,0.12,0.0,76.32,21.56,0.97,2,0,70,73,48,48,17,2
1220345701,3860.33,35.49,36.18,3.11,3.11,1.53,0.0,363.66,9.66,0.87,18,11,89,96,0,0,17,0
1220345801,664.16,14.2,14.44,0.75,0.19,0.09,0.0,135.93,17.4,0.78,0,0,46,46,27,27,17,2
1220345901,4371.83,28.53,28.98,2.15,0.36,0.18,0.0,373.17,19.66,0.88,12,16,139,135,130,130,17,2
1230004503,24.15,2.79,3.02,0.11,0.03,0.01,0.0,0.9,21.33,0.96,0,8,8,0,0,0,17,2
1210005305,39.24,9.63,9.84,0.05,0.01,0.01,0.0,1.19,23.18,1.04,0,4,4,0,0,0,18,2
1210005600,321.5,26.6,27.27,0.31,0.31,0.16,0.0,59.48,10.59,0.76,12,0,0,12,0,0,18,2
1210005702,675.49,5.6,5.99,2.8,0.93,0.43,0.0,83.03,12.01,0.86,0,9,113,104,133,133,18,2
1210006000,396.19,24.27,25.1,0.51,0.26,0.13,41.0,84.33,8.75,0.79,0,2,16,13,0,0,18,0
1210006202,469.36,6.37,6.76,1.68,0.42,0.2,0.0,43.8,12.19,0.88,6,0,63,70,16,16,18,2
1210006302,832.25,6.63,7.02,2.77,2.77,1.31,0.0,58.55,12.62,0.91,2,25,117,94,0,0,18,2
1210029403,199.61,6.21,6.52,0.58,0.29,0.14,0.0,16.41,15.45,0.93,0,31,31,0,0,0,18,2
1210029503,20.18,10.07,10.63,0.06,0.03,0.01,0.0,8.49,9.48,0.57,2,0,0,2,0,0,18,0
