id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval
1220064000,114.82,10.71,11.51,0.42,0.42,0.2,0,13.07,7,0.84,0,1,10,9,0,0,4
1220064100,37.24,7.23,7.61,0.12,0.12,0.06,0,9.85,11.67,0.7,1,3,4,2,0,0,4
1220064200,27.54,8.35,9.18,0.09,0.05,0.02,0,8.02,9.68,0.58,0,0,3,3,3,3,4
1220064300,254.74,126.55,128.75,0.25,0.25,0.12,0,58.81,2.25,0.81,0,2,2,0,0,0,4
1220064400,122.96,124.13,125.1,0.12,0.12,0.06,0,27.62,2.38,0.86,1,0,0,1,0,0,4
1220064500,337.6,338.31,339.49,0.1,0.1,0.05,0,66.63,2.7,0.97,1,0,0,1,0,0,4
1220064700,9.87,9.64,10.22,0.03,0.03,0.02,0,0.5,8.65,1.04,0,1,1,0,0,0,4
1220064900,121.32,60.68,62.44,0.22,0.22,0.11,0,25.07,2.56,0.92,1,1,1,1,0,0,4
1220065100,30.29,29.72,30.29,0.03,0.03,0.02,0,2.18,9.09,1.09,0,1,1,0,0,0,4
1220065200,108.69,107.99,108.69,0.04,0.04,0.02,0,10,6.91,0.83,0,1,1,0,0,0,4
1220065300,107.15,106.46,107.15,0.04,0.04,0.02,0,9.23,7.02,0.84,0,1,1,0,0,0,4
1220065500,13.46,12.32,13.46,0.05,0.05,0.02,0,1.5,6.27,0.75,0,0,1,1,0,0,4
1220065600,91.42,90.88,93.47,0.15,0.15,0.07,0,23.35,1.9,0.68,0,1,1,0,0,0,4
1220065800,66.26,21.49,22.11,0.11,0.11,0.05,0,4.98,8.02,0.96,0,1,3,2,0,0,4
1220065900,47.08,23.32,24.1,0.08,0.08,0.04,0,4.88,7.12,0.85,1,1,1,1,0,0,4
