id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval,congestion_level
1220016201,6768.46,49.35,50.23,30.88,6.18,3.05,5279.0,6115.19,1.31,0.09,15,0,121,136,164,164,10,2
1220016203,2346.51,14.2,14.64,3.69,0.92,0.45,0.0,249.43,12.4,0.89,21,18,140,143,178,178,10,1
1220016204,1561.62,11.92,12.31,2.48,0.62,0.3,28.0,171.81,14.64,0.88,4,3,123,124,41,41,10,1
1220016301,811.26,5.48,5.9,3.7,0.93,0.43,0.0,162.99,11.17,0.8,10,5,129,133,36,36,10,1
1220016303,1616.85,11.42,11.78,2.56,0.64,0.31,0.0,125.61,15.29,0.92,12,12,125,127,50,50,10,1
1220016304,8300.73,53.26,54.37,13.07,2.61,1.29,5621.0,6289.14,3.34,0.24,4,1,147,160,143,143,10,0
1220016601,5288.85,25.65,26.43,9.15,3.05,1.5,2686.0,3270.28,6.27,0.38,6,11,195,188,81,81,10,0
1220016602,5744.41,25.32,25.66,4.1,1.37,0.67,0.0,400.01,15.38,0.92,0,8,224,215,190,190,10,1
1220016701,1723.27,10.33,10.65,2.98,0.99,0.48,0.0,116.91,15.56,0.93,3,3,159,159,60,60,10,1
1220016702,11817.29,54.6,55.96,8.43,2.81,1.39,5315.0,6804.55,7.05,0.42,14,6,197,207,185,185,10,0
1220017600,3273.5,68.25,69.2,2.21,1.1,0.55,1246.0,1506.53,6.02,0.54,22,19,26,29,44,44,10,0
1220017700,2248.11,56.88,58.24,1.52,0.76,0.37,532.0,786.59,7.15,0.64,15,11,24,28,13,13,10,0
1220018404,7364.19,19.44,19.78,6.76,1.69,0.83,0.0,397.38,15.57,0.93,13,2,359,370,188,188,10,1
1220018405,427.57,0.95,1.29,8.71,2.18,0.81,0.0,48.6,14.4,0.86,12,9,323,326,11,11,10,1
1220018406,3257.46,8.83,9.15,6.67,1.67,0.8,0.0,209.79,15.39,0.92,6,1,350,356,120,120,10,1
1220018407,3976.28,16.4,16.76,4.7,1.17,0.57,0.0,505.83,14.33,0.86,21,0,216,237,87,87,10,1
1220018408,2585.27,7.66,7.98,6.41,1.6,0.76,0.0,274.02,14.67,0.88,2,1,323,323,70,70,10,1
1220018503,7348.17,19.17,19.51,6.74,1.68,0.83,0.0,345.81,15.78,0.95,2,20,374,356,454,454,10,1
1220018505,3033.85,8.93,9.26,6.21,1.55,0.75,0.0,240.1,15.2,0.91,30,9,299,320,182,182,10,1
1220018506,346.01,0.87,1.19,7.05,1.76,0.65,0.0,18.04,15.64,0.94,0,5,291,286,1,1,10,1
1220018507,2422.41,7.56,7.97,6.01,1.5,0.72,0.0,227.87,14.69,0.88,19,14,286,291,107,107,10,1
1220018508,14454.95,64.3,65.04,17.07,4.27,2.12,9727.0,11223.5,3.69,0.22,0,29,223,196,106,106,10,0
1220019002,5650.26,10.24,10.59,10.35,3.45,1.66,0.0,544.26,14.79,0.89,15,4,519,530,243,243,10,1
1220019003,9085.94,16.68,17.01,9.8,3.27,1.6,0.0,569.29,15.43,0.93,8,18,525,518,295,295,10,1
1220019004,11933.36,22.07,23.17,22.64,7.55,3.67,4537.0,6987.68,6.54,0.39,7,12,508,504,97,97,10,2
